Candidate Ref,DOJ Extended,D-DOJ Extended ,Duration to accept offer,Notice period,Offered band,E0,E1,E2,E3,E4,E5,Pecent hike expected in CTC,Percent hike offered in CTC,Percent difference CTC,Joining Bonus,D-Joining Bonus,Candidate relocate actual,Gender,Candidate Source,D-Agency,D-Employee Referral,Rex in Yrs,LOB,D-Sales,D-Healthcare,D-Infra,D-AXON,Location,D-Bangalore,D-Chennai,D-Mumbai,D-Delhi NCR,D-Hyderabad,Age,Status,D-Joining
2480954,No,0,,45,E2,0,0,1,0,0,0,,15.69,,Yes,1,No,Male,Agency,1,0,7,ERS,0,0,0,0,Bangalore,1,0,0,0,0,30,Not Joined,0
2480963,No,0,4,60,E1,0,1,0,0,0,0,105.13,56.7,-23.61,No,0,No,Male,Direct,0,0,4,BFSI,0,0,0,0,Chennai,0,1,0,0,0,27,Not Joined,0
2481017,No,0,35,30,E1,0,1,0,0,0,0,34.21,34.21,0,No,0,No,Male,Agency,1,0,3,BFSI,0,0,0,0,Bangalore,1,0,0,0,0,28,Joined,1
2481019,No,0,1,30,E1,0,1,0,0,0,0,63.69,51.79,-7.27,No,0,No,Female,Agency,1,0,3,BFSI,0,0,0,0,Bangalore,1,0,0,0,0,30,Joined,1
2481023,Yes,1,49,30,E1,0,1,0,0,0,0,50,41.18,-5.88,No,0,No,Male,Agency,1,0,3,BFSI,0,0,0,0,Bangalore,1,0,0,0,0,29,Joined,1
2481024,Yes,1,26,60,E2,0,0,1,0,0,0,37.5,31.25,-4.55,No,0,No,Male,Direct,0,0,6,EAS,0,0,0,0,Hyderabad,0,0,0,0,1,32,Joined,1
2481026,Yes,1,51,30,E1,0,1,0,0,0,0,20,20,0,No,0,No,Female,Agency,1,0,3,BFSI,0,0,0,0,Bangalore,1,0,0,0,0,29,Joined,1
2481027,No,0,3,30,E1,0,1,0,0,0,0,50,-16.25,-44.17,No,0,No,Female,Agency,1,0,3,INFRA,0,0,1,0,Chennai,0,1,0,0,0,27,Joined,1
2481030,No,0,31,30,E1,0,1,0,0,0,0,19.05,21.43,2,No,0,No,Female,Direct,0,0,3,BFSI,0,0,0,0,Bangalore,1,0,0,0,0,25,Joined,1
2481046,No,0,,30,E2,0,0,1,0,0,0,28.92,28.92,0,No,0,No,Male,Agency,1,0,4,INFRA,0,0,1,0,Chennai,0,1,0,0,0,32,Not Joined,0
2481061,No,0,1,30,E1,0,1,0,0,0,0,100,100,0,No,0,No,Male,Employee Referral,0,1,2,BFSI,0,0,0,0,Chennai,0,1,0,0,0,25,Joined,1
2481065,No,0,1,30,E1,0,1,0,0,0,0,111.76,91.18,-9.72,No,0,No,Male,Direct,0,0,3,ERS,0,0,0,0,Bangalore,1,0,0,0,0,26,Joined,1
2481066,Yes,1,52,30,E1,0,1,0,0,0,0,52.78,41.67,-7.27,No,0,No,Male,Agency,1,0,3,BFSI,0,0,0,0,Bangalore,1,0,0,0,0,30,Not Joined,0
2481156,No,0,2,60,E2,0,0,1,0,0,0,38.06,38.06,0,No,0,No,Male,Direct,0,0,4,INFRA,0,0,1,0,Bangalore,1,0,0,0,0,29,Joined,1
2481164,Yes,1,20,30,E2,0,0,1,0,0,0,41.03,4.36,-26,No,0,No,Male,Direct,0,0,9,ERS,0,0,0,0,Bangalore,1,0,0,0,0,38,Joined,1
2481229,No,0,0,30,E1,0,1,0,0,0,0,52.78,44.44,-5.45,No,0,No,Male,Direct,0,0,6,BFSI,0,0,0,0,Chennai,0,1,0,0,0,32,Joined,1
2481236,No,0,6,30,E2,0,0,1,0,0,0,32.64,34.68,1.54,No,0,Yes,Male,Direct,0,0,5,INFRA,0,0,1,0,Chennai,0,1,0,0,0,28,Joined,1
2481281,No,0,1,30,E1,0,1,0,0,0,0,58.33,58.33,0,No,0,No,Male,Direct,0,0,4,BFSI,0,0,0,0,Chennai,0,1,0,0,0,29,Joined,1
2481316,No,0,7,60,E1,0,1,0,0,0,0,63.64,30.91,-20,No,0,No,Male,Direct,0,0,7,BFSI,0,0,0,0,Chennai,0,1,0,0,0,30,Not Joined,0
2481340,Yes,1,2,30,E1,0,1,0,0,0,0,36.36,18.18,-13.33,No,0,Yes,Male,Direct,0,0,3,ETS,0,0,0,0,Hyderabad,0,0,0,0,1,28,Joined,1
2482169,No,0,1,30,E1,0,1,0,0,0,0,13.64,9.09,-4,No,0,No,Male,Direct,0,0,5,ETS,0,0,0,0,Noida,0,0,0,1,0,30,Joined,1
2482190,Yes,1,6,30,E1,0,1,0,0,0,0,40,30,-7.14,No,0,Yes,Male,Employee Referral,0,1,4,CSMP,0,0,0,0,Noida,0,0,0,1,0,28,Joined,1
2482515,No,0,1,30,E1,0,1,0,0,0,0,,,0,No,0,No,Male,Direct,0,0,1,Healthcare,0,1,0,0,Noida,0,0,0,1,0,26,Joined,1
2483035,No,0,,60,E1,0,1,0,0,0,0,18.18,-29.95,-40.73,No,0,No,Male,Direct,0,0,3,ERS,0,0,0,0,Noida,0,0,0,1,0,28,Not Joined,0
2483040,No,0,1,30,E1,0,1,0,0,0,0,56.25,56.25,0,No,0,No,Female,Direct,0,0,2,ETS,0,0,0,0,Bangalore,1,0,0,0,0,27,Joined,1
2483044,No,0,0,30,E2,0,0,1,0,0,0,33.17,33.17,0,No,0,No,Male,Employee Referral,0,1,7,INFRA,0,0,1,0,Noida,0,0,0,1,0,26,Joined,1
2483057,No,0,,90,E2,0,0,1,0,0,0,33.33,16.67,-12.5,No,0,No,Male,Agency,1,0,7,ERS,0,0,0,0,Bangalore,1,0,0,0,0,31,Not Joined,0
2483059,Yes,1,9,30,E2,0,0,1,0,0,0,64.71,52.94,-7.14,No,0,No,Male,Agency,1,0,6,BFSI,0,0,0,0,Bangalore,1,0,0,0,0,31,Not Joined,0
2483064,No,0,,30,E2,0,0,1,0,0,0,50,50,0,No,0,No,Male,Agency,1,0,10,ERS,0,0,0,0,Bangalore,1,0,0,0,0,38,Not Joined,0
2483075,No,0,0,30,E2,0,0,1,0,0,0,33.33,33.33,0,No,0,No,Male,Agency,1,0,7,INFRA,0,0,1,0,Noida,0,0,0,1,0,29,Not Joined,0
2483081,Yes,1,1,30,E2,0,0,1,0,0,0,50,50,0,No,0,No,Male,Employee Referral,0,1,2,INFRA,0,0,1,0,Noida,0,0,0,1,0,25,Joined,1
2483082,No,0,25,60,E1,0,1,0,0,0,0,28.57,28.57,0,No,0,No,Male,Direct,0,0,3,ERS,0,0,0,0,Noida,0,0,0,1,0,31,Not Joined,0
2483092,Yes,1,2,60,E1,0,1,0,0,0,0,25,30.68,4.55,No,0,No,Male,Direct,0,0,3,ERS,0,0,0,0,Noida,0,0,0,1,0,27,Joined,1
2483097,No,0,0,30,E1,0,1,0,0,0,0,24.44,24.44,0,No,0,No,Female,Agency,1,0,2,INFRA,0,0,1,0,Noida,0,0,0,1,0,25,Joined,1
2483107,No,0,0,45,E2,0,0,1,0,0,0,66.67,200,80,No,0,No,Male,Agency,1,0,4,INFRA,0,0,1,0,Noida,0,0,0,1,0,29,Joined,1
2483111,Yes,1,29,60,E1,0,1,0,0,0,0,85.19,66.67,-10,No,0,No,Male,Direct,0,0,3,ERS,0,0,0,0,Noida,0,0,0,1,0,26,Joined,1
2483164,No,0,19,45,E1,0,1,0,0,0,0,11.11,94.44,75,No,0,No,Male,Direct,0,0,2,ERS,0,0,0,0,Chennai,0,1,0,0,0,27,Joined,1
2483172,Yes,1,10,30,E1,0,1,0,0,0,0,15.74,4.17,-10,No,0,No,Male,Direct,0,0,3,ERS,0,0,0,0,Noida,0,0,0,1,0,28,Joined,1
2483173,Yes,1,95,90,E2,0,0,1,0,0,0,37.5,100,45.45,No,0,No,Female,Agency,1,0,5,INFRA,0,0,1,0,Noida,0,0,0,1,0,30,Joined,1
2483174,Yes,1,33,30,E1,0,1,0,0,0,0,200,350,50,No,0,No,Male,Direct,0,0,4,ERS,0,0,0,0,Chennai,0,1,0,0,0,27,Joined,1
2483180,No,0,1,60,E1,0,1,0,0,0,0,46.2,46.2,0,No,0,No,Male,Direct,0,0,3,ERS,0,0,0,0,Chennai,0,1,0,0,0,27,Not Joined,0
2483187,No,0,26,30,E1,0,1,0,0,0,0,57.89,26.32,-20,No,0,No,Male,Direct,0,0,4,ERS,0,0,0,0,Chennai,0,1,0,0,0,27,Joined,1
2483190,No,0,20,30,E1,0,1,0,0,0,0,18.18,0,-15.38,No,0,No,Male,Direct,0,0,2,ERS,0,0,0,0,Chennai,0,1,0,0,0,27,Not Joined,0
2483193,No,0,41,60,E1,0,1,0,0,0,0,122.22,105.56,-7.5,No,0,No,Male,Direct,0,0,2,ERS,0,0,0,0,Chennai,0,1,0,0,0,24,Joined,1
2483196,Yes,1,0,30,E1,0,1,0,0,0,0,75.44,163.16,50,No,0,No,Male,Direct,0,0,4,ERS,0,0,0,0,Chennai,0,1,0,0,0,27,Joined,1
2483210,Yes,1,25,30,E1,0,1,0,0,0,0,15.38,5.77,-8.33,No,0,No,Male,Agency,1,0,1,INFRA,0,0,1,0,Noida,0,0,0,1,0,26,Joined,1
2483213,No,0,18,30,E1,0,1,0,0,0,0,40,60,14.29,No,0,No,Male,Agency,1,0,2,ERS,0,0,0,0,Chennai,0,1,0,0,0,27,Joined,1
2483216,No,0,,60,E1,0,1,0,0,0,0,41.67,0.63,-28.97,No,0,No,Male,Direct,0,0,3,ERS,0,0,0,0,Noida,0,0,0,1,0,26,Not Joined,0
2483222,Yes,1,4,30,E1,0,1,0,0,0,0,25,25,0,No,0,No,Female,Direct,0,0,2,INFRA,0,0,1,0,Chennai,0,1,0,0,0,32,Joined,1
2483231,No,0,3,45,E1,0,1,0,0,0,0,40,8,-22.86,No,0,No,Male,Employee Referral,0,1,1,INFRA,0,0,1,0,Noida,0,0,0,1,0,24,Joined,1
2483248,No,0,1,60,E1,0,1,0,0,0,0,10.09,21.1,10,No,0,No,Female,Direct,0,0,4,ERS,0,0,0,0,Chennai,0,1,0,0,0,27,Not Joined,0
2483262,No,0,,30,E1,0,1,0,0,0,0,,-9.3,,No,0,No,Female,Direct,0,0,2,ERS,0,0,0,0,Chennai,0,1,0,0,0,25,Not Joined,0
2483264,No,0,5,90,E1,0,1,0,0,0,0,55.56,44.44,-7.14,No,0,No,Male,Direct,0,0,3,ETS,0,0,0,0,Noida,0,0,0,1,0,25,Not Joined,0
2483265,No,0,3,30,E1,0,1,0,0,0,0,19.05,42.86,20,No,0,No,Male,Agency,1,0,1,INFRA,0,0,1,0,Noida,0,0,0,1,0,23,Joined,1
2483268,Yes,1,4,60,E1,0,1,0,0,0,0,9.09,32,21,No,0,No,Male,Direct,0,0,5,ERS,0,0,0,0,Noida,0,0,0,1,0,30,Joined,1
2483274,No,0,0,30,E2,0,0,1,0,0,0,35.14,28.38,-5,No,0,No,Male,Direct,0,0,7,BFSI,0,0,0,0,Chennai,0,1,0,0,0,32,Joined,1
2483279,Yes,1,32,30,E1,0,1,0,0,0,0,6.56,,,No,0,No,Female,Direct,0,0,4,ETS,0,0,0,0,Noida,0,0,0,1,0,27,Not Joined,0
2483282,No,0,,60,E1,0,1,0,0,0,0,22.22,61.33,32,No,0,No,Male,Direct,0,0,6,ERS,0,0,0,0,Noida,0,0,0,1,0,33,Not Joined,0
2483290,No,0,0,30,E2,0,0,1,0,0,0,13.14,13.14,0,No,0,No,Male,Agency,1,0,3,INFRA,0,0,1,0,Gurgaon,0,0,0,1,0,30,Joined,1
2483292,No,0,,30,E1,0,1,0,0,0,0,22.22,16.67,-4.55,No,0,No,Male,Direct,0,0,3,ERS,0,0,0,0,Noida,0,0,0,1,0,29,Not Joined,0
2483295,No,0,1,30,E1,0,1,0,0,0,0,40,40,0,No,0,No,Male,Direct,0,0,4,BFSI,0,0,0,0,Chennai,0,1,0,0,0,33,Joined,1
2483298,Yes,1,4,30,E1,0,1,0,0,0,0,66.67,30.56,-21.67,No,0,No,Male,Direct,0,0,3,ERS,0,0,0,0,Noida,0,0,0,1,0,26,Joined,1
2483301,No,0,7,30,E1,0,1,0,0,0,0,22.22,11.11,-9.09,No,0,No,Female,Direct,0,0,5,ERS,0,0,0,0,Noida,0,0,0,1,0,27,Joined,1
2483309,No,0,89,30,E1,0,1,0,0,0,0,20,20,0,No,0,No,Male,Direct,0,0,3,BFSI,0,0,0,0,Chennai,0,1,0,0,0,29,Not Joined,0
2483315,No,0,,90,E1,0,1,0,0,0,0,0,23.2,23.2,No,0,No,Male,Agency,1,0,5,ERS,0,0,0,0,Bangalore,1,0,0,0,0,28,Not Joined,0
2483316,No,0,124,30,E1,0,1,0,0,0,0,59.09,59.09,0,No,0,No,Male,Direct,0,0,3,BFSI,0,0,0,0,Chennai,0,1,0,0,0,27,Not Joined,0
2483329,Yes,1,65,60,E2,0,0,1,0,0,0,17.95,17.95,0,No,0,No,Male,Direct,0,0,6,ERS,0,0,0,0,Chennai,0,1,0,0,0,34,Joined,1
2483337,No,0,88,90,E1,0,1,0,0,0,0,11.61,-10.71,-20,No,0,No,Female,Direct,0,0,4,BFSI,0,0,0,0,Chennai,0,1,0,0,0,31,Not Joined,0
2483345,No,0,5,30,E1,0,1,0,0,0,0,50,62.5,8.33,No,0,No,Male,Direct,0,0,3,ERS,0,0,0,0,Noida,0,0,0,1,0,26,Joined,1
2483346,No,0,9,30,E1,0,1,0,0,0,0,61.87,51.08,-6.67,No,0,No,Female,Agency,1,0,4,BFSI,0,0,0,0,Chennai,0,1,0,0,0,26,Not Joined,0
2483347,No,0,,60,E1,0,1,0,0,0,0,50.65,50.65,0,No,0,No,Female,Direct,0,0,4,BFSI,0,0,0,0,Chennai,0,1,0,0,0,27,Not Joined,0
2483353,Yes,1,75,30,E2,0,0,1,0,0,0,4.17,4.17,0,No,0,No,Male,Direct,0,0,4,INFRA,0,0,1,0,Noida,0,0,0,1,0,27,Not Joined,0
2483361,Yes,1,0,60,E3,0,0,0,1,0,0,33.36,39.42,4.55,No,0,No,Male,Agency,1,0,8,INFRA,0,0,1,0,Noida,0,0,0,1,0,32,Joined,1
2483367,Yes,1,11,60,E1,0,1,0,0,0,0,33.93,17.19,-12.5,No,0,No,Male,Direct,0,0,3,ERS,0,0,0,0,Noida,0,0,0,1,0,29,Joined,1
2483375,No,0,1,60,E1,0,1,0,0,0,0,,25,,No,0,No,Male,Direct,0,0,4,BFSI,0,0,0,0,Gurgaon,0,0,0,1,0,26,Not Joined,0
2483382,No,0,5,30,E3,0,0,0,1,0,0,32.18,32.18,0,No,0,No,Male,Agency,1,0,10,INFRA,0,0,1,0,Noida,0,0,0,1,0,35,Joined,1
2483394,No,0,4,30,E1,0,1,0,0,0,0,46.2,36.45,-6.67,No,0,No,Male,Direct,0,0,5,BFSI,0,0,0,0,Chennai,0,1,0,0,0,28,Not Joined,0
2483397,No,0,0,30,E2,0,0,1,0,0,0,29.91,29.91,0,No,0,No,Male,Employee Referral,0,1,7,INFRA,0,0,1,0,Noida,0,0,0,1,0,32,Joined,1
2483403,No,0,6,90,E3,0,0,0,1,0,0,42.86,42.86,0,No,0,No,Male,Agency,1,0,8,INFRA,0,0,1,0,Noida,0,0,0,1,0,32,Joined,1
2483404,No,0,10,30,E2,0,0,1,0,0,0,9.46,20.03,9.66,No,0,No,Male,Direct,0,0,5,INFRA,0,0,1,0,Noida,0,0,0,1,0,29,Joined,1
2483409,No,0,,75,E2,0,0,1,0,0,0,42,34.53,-5.26,No,0,No,Male,Direct,0,0,7,BFSI,0,0,0,0,Chennai,0,1,0,0,0,35,Not Joined,0
2483418,No,0,9,60,E3,0,0,0,1,0,0,16.67,29.17,10.71,No,0,No,Male,Direct,0,0,10,INFRA,0,0,1,0,Noida,0,0,0,1,0,33,Joined,1
2483421,Yes,1,2,30,E1,0,1,0,0,0,0,33.33,43.33,7.5,No,0,No,Male,Employee Referral,0,1,3,CSMP,0,0,0,0,Noida,0,0,0,1,0,29,Joined,1
2483427,No,0,1,30,E2,0,0,1,0,0,0,12.15,7.48,-4.17,No,0,No,Male,Direct,0,0,7,ETS,0,0,0,0,Noida,0,0,0,1,0,31,Joined,1
2483473,No,0,2,30,E2,0,0,1,0,0,0,50,73.33,15.56,No,0,No,Female,Direct,0,0,2,INFRA,0,0,1,0,Chennai,0,1,0,0,0,28,Joined,1
2483481,Yes,1,7,30,E1,0,1,0,0,0,0,9.38,-29.69,-35.71,No,0,No,Male,Agency,1,0,3,ERS,0,0,0,0,Chennai,0,1,0,0,0,25,Joined,1
2483492,No,0,6,30,E1,0,1,0,0,0,0,36,-4,-29.41,No,0,No,Male,Direct,0,0,1,INFRA,0,0,1,0,Noida,0,0,0,1,0,25,Joined,1
2483522,Yes,1,7,30,E1,0,1,0,0,0,0,33.33,31.67,-1.25,No,0,No,Male,Direct,0,0,6,ETS,0,0,0,0,Bangalore,1,0,0,0,0,37,Not Joined,0
2483528,Yes,1,19,30,E2,0,0,1,0,0,0,-4.76,42.86,50,No,0,No,Male,Direct,0,0,5,INFRA,0,0,1,0,Noida,0,0,0,1,0,35,Joined,1
2483529,Yes,1,29,30,E1,0,1,0,0,0,0,20.82,20.82,0,No,0,No,Female,Direct,0,0,4,ETS,0,0,0,0,Bangalore,1,0,0,0,0,29,Joined,1
2483530,Yes,1,4,30,E1,0,1,0,0,0,0,44.44,33.33,-7.69,No,0,No,Male,Direct,0,0,3,ETS,0,0,0,0,Bangalore,1,0,0,0,0,27,Joined,1
2483534,Yes,1,30,30,E1,0,1,0,0,0,0,41.18,41.18,0,No,0,No,Male,Direct,0,0,8,ETS,0,0,0,0,Bangalore,1,0,0,0,0,33,Joined,1
2483541,No,0,,90,E1,0,1,0,0,0,0,68.16,45.74,-13.33,No,0,No,Male,Direct,0,0,3,ETS,0,0,0,0,Bangalore,1,0,0,0,0,26,Not Joined,0
2483545,Yes,1,36,30,E1,0,1,0,0,0,0,35.42,35.42,0,No,0,No,Male,Direct,0,0,3,ETS,0,0,0,0,Bangalore,1,0,0,0,0,36,Joined,1
2483548,No,0,20,30,E1,0,1,0,0,0,0,32,34.4,1.82,No,0,No,Male,Direct,0,0,1,INFRA,0,0,1,0,Noida,0,0,0,1,0,24,Joined,1
2483553,Yes,1,87,60,E2,0,0,1,0,0,0,28.38,29.73,1.05,No,0,No,Male,Direct,0,0,6,ETS,0,0,0,0,Bangalore,1,0,0,0,0,31,Joined,1
2483573,No,0,1,30,E2,0,0,1,0,0,0,37.5,42.5,3.64,No,0,No,Male,Direct,0,0,3,INFRA,0,0,1,0,Bangalore,1,0,0,0,0,26,Not Joined,0
2483577,No,0,1,60,E2,0,0,1,0,0,0,66.67,61.7,-2.98,No,0,No,Male,Direct,0,0,3,INFRA,0,0,1,0,Noida,0,0,0,1,0,27,Joined,1
2483584,No,0,0,30,E2,0,0,1,0,0,0,30,31.87,1.44,No,0,No,Male,Direct,0,0,7,INFRA,0,0,1,0,Noida,0,0,0,1,0,34,Joined,1
2483590,No,0,4,60,E2,0,0,1,0,0,0,78.57,60.71,-10,No,0,No,Male,Direct,0,0,4,INFRA,0,0,1,0,Noida,0,0,0,1,0,25,Joined,1
2483591,Yes,1,6,30,E1,0,1,0,0,0,0,26.09,4.35,-17.24,No,0,No,Female,Direct,0,0,1,INFRA,0,0,1,0,Noida,0,0,0,1,0,24,Joined,1
2483599,No,0,19,30,E2,0,0,1,0,0,0,37.5,50,9.09,No,0,No,Male,Direct,0,0,4,INFRA,0,0,1,0,Chennai,0,1,0,0,0,28,Joined,1
2483601,No,0,1,30,E1,0,1,0,0,0,0,23.81,2.86,-16.92,No,0,No,Male,Direct,0,0,3,INFRA,0,0,1,0,Noida,0,0,0,1,0,25,Joined,1
2483604,No,0,,30,E1,0,1,0,0,0,0,46.77,30.14,-11.33,No,0,No,Male,Direct,0,0,6,BFSI,0,0,0,0,Chennai,0,1,0,0,0,32,Not Joined,0
2483611,No,0,0,30,E3,0,0,0,1,0,0,33.33,35.56,1.67,No,0,No,Male,Agency,1,0,7,INFRA,0,0,1,0,Noida,0,0,0,1,0,33,Joined,1
2483623,No,0,25,60,E2,0,0,1,0,0,0,39.21,40.41,0.86,No,0,No,Male,Direct,0,0,4,INFRA,0,0,1,0,Noida,0,0,0,1,0,32,Joined,1
2483632,No,0,0,30,E2,0,0,1,0,0,0,36.36,36.36,0,No,0,No,Male,Direct,0,0,6,INFRA,0,0,1,0,Mumbai,0,0,1,0,0,33,Joined,1
2483689,Yes,1,90,90,E1,0,1,0,0,0,0,66.67,66.67,0,No,0,No,Male,Direct,0,0,3,ETS,0,0,0,0,Bangalore,1,0,0,0,0,27,Not Joined,0
2483691,Yes,1,28,30,E1,0,1,0,0,0,0,8.23,42.86,32,No,0,No,Male,Employee Referral,0,1,1,INFRA,0,0,1,0,Noida,0,0,0,1,0,26,Joined,1
2483749,No,0,13,30,E1,0,1,0,0,0,0,30,30,0,No,0,No,Female,Employee Referral,0,1,1,INFRA,0,0,1,0,Noida,0,0,0,1,0,24,Joined,1
2484053,Yes,1,9,30,E1,0,1,0,0,0,0,21.62,21.62,0,No,0,No,Male,Direct,0,0,3,MMS,0,0,0,0,Noida,0,0,0,1,0,38,Joined,1
2484071,No,0,0,30,E1,0,1,0,0,0,0,63.64,63.64,0,No,0,No,Male,Direct,0,0,2,CSMP,0,0,0,0,Noida,0,0,0,1,0,25,Joined,1
2484978,No,0,0,45,E1,0,1,0,0,0,0,100,40,-30,No,0,No,Male,Agency,1,0,4,ERS,0,0,0,0,Bangalore,1,0,0,0,0,28,Joined,1
2485008,Yes,1,17,30,E1,0,1,0,0,0,0,30.36,22.22,-6.25,No,0,No,Male,Agency,1,0,1,INFRA,0,0,1,0,Gurgaon,0,0,0,1,0,24,Joined,1
2485153,No,0,2,30,E2,0,0,1,0,0,0,40.62,40.62,0,No,0,No,Male,Agency,1,0,6,INFRA,0,0,1,0,Chennai,0,1,0,0,0,34,Joined,1
2485191,No,0,0,60,E2,0,0,1,0,0,0,39.68,39.68,0,No,0,No,Female,Direct,0,0,7,ETS,0,0,0,0,Chennai,0,1,0,0,0,29,Joined,1
2485291,No,0,1,30,E2,0,0,1,0,0,0,50,250,133.33,No,0,No,Male,Agency,1,0,5,INFRA,0,0,1,0,Chennai,0,1,0,0,0,29,Joined,1
2485292,Yes,1,6,60,E2,0,0,1,0,0,0,57.89,54.61,-2.08,No,0,No,Female,Employee Referral,0,1,9,ERS,0,0,0,0,Chennai,0,1,0,0,0,31,Joined,1
2485386,No,0,0,60,E2,0,0,1,0,0,0,27.71,24.52,-2.5,No,0,No,Male,Employee Referral,0,1,9,INFRA,0,0,1,0,Noida,0,0,0,1,0,28,Joined,1
2485435,Yes,1,41,60,E2,0,0,1,0,0,0,38.89,37.57,-0.95,No,0,No,Male,Agency,1,0,6,ETS,0,0,0,0,Bangalore,1,0,0,0,0,29,Joined,1
2485451,No,0,,30,E2,0,0,1,0,0,0,,12.48,,No,0,No,Female,Direct,0,0,6,BFSI,0,0,0,0,Chennai,0,1,0,0,0,31,Not Joined,0
2485472,Yes,1,19,60,E2,0,0,1,0,0,0,42.16,47.06,3.45,No,0,No,Male,Direct,0,0,8,EAS,0,0,0,0,Hyderabad,0,0,0,0,1,37,Joined,1
2485496,No,0,,30,E1,0,1,0,0,0,0,83.33,37.5,-25,No,0,No,Male,Direct,0,0,2,BFSI,0,0,0,0,Bangalore,1,0,0,0,0,28,Not Joined,0
2485521,Yes,1,44,45,E2,0,0,1,0,0,0,12.9,12.9,0,No,0,No,Male,Direct,0,0,7,AXON,0,0,0,1,Noida,0,0,0,1,0,30,Joined,1
2485525,Yes,1,6,30,E3,0,0,0,1,0,0,33.33,98,48.5,No,0,No,Male,Direct,0,0,10,EAS,0,0,0,0,Hyderabad,0,0,0,0,1,32,Joined,1
2485539,No,0,1,0,E2,0,0,1,0,0,0,67.07,28.05,-23.36,No,0,No,Male,Employee Referral,0,1,5,INFRA,0,0,1,0,Chennai,0,1,0,0,0,27,Joined,1
2485560,Yes,1,48,60,E3,0,0,0,1,0,0,27.19,,,No,0,No,Male,Direct,0,0,8,INFRA,0,0,1,0,Noida,0,0,0,1,0,32,Not Joined,0
2485589,Yes,1,1,30,E1,0,1,0,0,0,0,37.5,37.5,0,No,0,No,Female,Direct,0,0,3,EAS,0,0,0,0,Bangalore,1,0,0,0,0,26,Joined,1
2485590,No,0,3,45,E1,0,1,0,0,0,0,32.56,32.56,0,No,0,No,Male,Agency,1,0,4,CSMP,0,0,0,0,Kolkata,0,0,0,0,0,30,Not Joined,0
2485609,Yes,1,3,30,E1,0,1,0,0,0,0,58.54,53.66,-3.08,No,0,No,Male,Direct,0,0,3,EAS,0,0,0,0,Bangalore,1,0,0,0,0,27,Joined,1
2485629,Yes,1,14,30,E1,0,1,0,0,0,0,55.56,44.44,-7.14,No,0,No,Male,Direct,0,0,3,EAS,0,0,0,0,Bangalore,1,0,0,0,0,26,Not Joined,0
2485643,No,0,6,90,E2,0,0,1,0,0,0,42.86,42.86,0,No,0,No,Male,Direct,0,0,3,INFRA,0,0,1,0,Noida,0,0,0,1,0,27,Joined,1
2485657,No,0,3,30,E1,0,1,0,0,0,0,19.23,19.23,0,No,0,No,Male,Direct,0,0,4,ETS,0,0,0,0,Bangalore,1,0,0,0,0,27,Joined,1
2485659,Yes,1,81,30,E2,0,0,1,0,0,0,11.11,22.22,10,No,0,No,Male,Direct,0,0,7,EAS,0,0,0,0,Hyderabad,0,0,0,0,1,29,Not Joined,0
2485708,No,0,5,30,E1,0,1,0,0,0,0,66.67,44,-13.6,No,0,No,Female,Employee Referral,0,1,1,INFRA,0,0,1,0,Noida,0,0,0,1,0,27,Joined,1
2485726,No,0,22,30,E1,0,1,0,0,0,0,36.36,77.27,30,No,0,No,Male,Employee Referral,0,1,2,ERS,0,0,0,0,Bangalore,1,0,0,0,0,26,Joined,1
2485730,Yes,1,68,30,E1,0,1,0,0,0,0,73.33,73.33,0,No,0,No,Female,Direct,0,0,3,EAS,0,0,0,0,Bangalore,1,0,0,0,0,26,Joined,1
2485757,No,0,,60,E2,0,0,1,0,0,0,32.22,32.22,0,No,0,No,Male,Agency,1,0,7,INFRA,0,0,1,0,Chennai,0,1,0,0,0,37,Not Joined,0
2485782,Yes,1,6,30,E1,0,1,0,0,0,0,54.19,54.19,0,No,0,No,Male,Direct,0,0,5,ETS,0,0,0,0,Hyderabad,0,0,0,0,1,28,Not Joined,0
2485826,Yes,1,,30,E1,0,1,0,0,0,0,20,40,16.67,No,0,No,Male,Direct,0,0,3,EAS,0,0,0,0,Hyderabad,0,0,0,0,1,25,Not Joined,0
2485945,No,0,,60,E2,0,0,1,0,0,0,31.35,31.35,0,No,0,No,Male,Direct,0,0,4,INFRA,0,0,1,0,Chennai,0,1,0,0,0,29,Not Joined,0
2485957,No,0,2,30,E1,0,1,0,0,0,0,37.99,,,No,0,No,Male,Direct,0,0,4,EAS,0,0,0,0,Gurgaon,0,0,0,1,0,28,Not Joined,0
2486017,No,0,,30,E3,0,0,0,1,0,0,25,,,No,0,No,Male,Agency,1,0,6,INFRA,0,0,1,0,Chennai,0,1,0,0,0,31,Not Joined,0
2486069,No,0,38,30,E2,0,0,1,0,0,0,30,30,0,No,0,No,Male,Employee Referral,0,1,6,INFRA,0,0,1,0,Noida,0,0,0,1,0,30,Joined,1
2486076,Yes,1,6,30,E2,0,0,1,0,0,0,23.08,3.85,-15.63,No,0,No,Female,Employee Referral,0,1,9,BFSI,0,0,0,0,Bangalore,1,0,0,0,0,33,Joined,1
2486273,No,0,2,30,E1,0,1,0,0,0,0,55.56,,,No,0,No,Male,Employee Referral,0,1,3,EAS,0,0,0,0,Chennai,0,1,0,0,0,28,Not Joined,0
